liquidity_pool_address,token_pair,fee_tier_bps,protocol_fee_assigned,meets_vol_cut,meets_lp_fees_cut,meets_marketshare_cut,L60d_volume_usd,volume_rank,L60d_lp_fees_usd,lp_fees_rank,uniswap_marketshare,unique_key,annualized_revenue_contribution
0xf12533a96712133d9bb97c24de5bcf52f48851bd,REKT-WETH,30.0,0.166666,yes,yes,yes,47469447.72954787,38,142408.34318864366,22,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xdd3b11ef34cd511a2da159034a05fcb94d806686,144385.6592990941
0x9af6636d221cf948e67f8529e7742e957736ed9d,ADO-WETH,1.0,0.25,yes,yes,yes,19556140.04290357,46,1955.614004290357,23,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf9902edfca4f49dcaebc335c73aebd82c79c2886,2974.162964858251
0x9af6636d221cf948e67f8529e7742e957736ed9d,ADO-WETH,1.0,0.25,yes,yes,yes,19555489.889262646,46,1955.548988926264,23,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf9902edfca4f49dcaebc335c73aebd82c79c2886,2974.0640873253597
0xa19a732e51b5222a64834098c90f9c6e03ec31ed,ADO-WETH,100.0,0.166666,yes,yes,yes,13740404.937100917,46,137404.04937100917,23,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf9902edfca4f49dcaebc335c73aebd82c79c2886,139311.88169585072
0xa19a732e51b5222a64834098c90f9c6e03ec31ed,ADO-WETH,100.0,0.166666,yes,yes,yes,13499664.909863004,46,134996.6490986301,23,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf9902edfca4f49dcaebc335c73aebd82c79c2886,136871.05507192307
0x92560c178ce069cc014138ed3c2f5221ba71f58a,ENS-WETH,30.0,0.166666,yes,yes,yes,45546214.87816619,40,136638.6446344986,24,0.9916368460175334,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,138535.8494421412
0x92560c178ce069cc014138ed3c2f5221ba71f58a,ENS-WETH,30.0,0.166666,yes,yes,yes,45173478.94935949,40,135520.4368480785,24,0.9916368460175334,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,137402.1155269746
0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,ENS-WETH,100.0,0.166666,yes,yes,yes,174029.4577938607,40,1740.294577938607,24,0.9916368460175334,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,1764.4582781041886
0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,ENS-WETH,100.0,0.166666,yes,yes,yes,147845.8704300424,40,1478.4587043004242,24,0.9916368460175334,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,1498.9868569998516
0x63e2453a558391bdac2a55fa336c53ddbde3f244,MANYU-WETH,100.0,0.166666,yes,yes,yes,13467818.617204156,82,134678.18617204155,25,1.0,0x95af4af910c28e8ece4512bfe46f1f33687424ce-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,136548.17034067598
0x63e2453a558391bdac2a55fa336c53ddbde3f244,MANYU-WETH,100.0,0.166666,yes,yes,yes,13258970.112888958,82,132589.7011288896,25,1.0,0x95af4af910c28e8ece4512bfe46f1f33687424ce-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,134430.68703078074
0x3470447f3cecffac709d3e783a307790b0208d60,UNI-USDT,30.0,0.166666,yes,yes,yes,40265286.644318454,43,120795.85993295537,27,0.9740946182289988,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0xdac17f958d2ee523a2206206994597c13d831ec7,122473.09031548114
0x3470447f3cecffac709d3e783a307790b0208d60,UNI-USDT,30.0,0.166666,yes,yes,yes,38101079.087954134,43,114303.23726386236,27,0.9740946182289988,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0xdac17f958d2ee523a2206206994597c13d831ec7,115890.31866273154
0xd3e9895230e8fb1460852f6cda3c4b926fbc29d8,CHEX-WETH,100.0,0.166666,yes,yes,yes,11935431.578940194,87,119354.31578940194,28,1.0,0x9ce84f6a69986a83d92c324df10bc8e64771030f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,121011.53057175182
0xd3e9895230e8fb1460852f6cda3c4b926fbc29d8,CHEX-WETH,100.0,0.166666,yes,yes,yes,11302267.449614773,87,113022.67449614778,28,1.0,0x9ce84f6a69986a83d92c324df10bc8e64771030f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,114591.97549441436
0xe8c6c9227491c0a8156a0106a0204d881bb7e531,MKR-WETH,30.0,0.166666,yes,yes,yes,30633055.043332003,50,91899.16512999599,30,0.9281114948550361,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,93175.16972129847
0xe8c6c9227491c0a8156a0106a0204d881bb7e531,MKR-WETH,30.0,0.166666,yes,yes,yes,26928080.47893329,50,80784.2414367999,30,0.9281114948550361,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,81905.91716510964
0x3afdc5e6dfc0b0a507a8e023c9dce2cafc310316,MKR-WETH,100.0,0.166666,yes,yes,yes,2052830.675180432,50,20528.306751804335,30,0.9281114948550361,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20813.338869668678
0x3afdc5e6dfc0b0a507a8e023c9dce2cafc310316,MKR-WETH,100.0,0.166666,yes,yes,yes,1330438.4988749921,50,13304.384988749922,30,0.9281114948550361,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13489.114156921216
0xc4472dcd0e42ffccc1dbb0b9b3855688c22f3a0f,WETH-WLD,30.0,0.166666,yes,yes,yes,22910.33129781972,90,68.73099389345917,31,0.996307920122223,0x163f8c2467924be0ae7b5347228cabf260318753-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69.6853122885042
0xc4472dcd0e42ffccc1dbb0b9b3855688c22f3a0f,WETH-WLD,30.0,0.166666,yes,yes,yes,22841.600602114027,90,68.52480180634208,31,0.996307920122223,0x163f8c2467924be0ae7b5347228cabf260318753-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69.47625725862284
0x841820459769cd629b10a36fd12e603938cc2679,WETH-WLD,100.0,0.166666,yes,yes,yes,10912802.044124499,90,109128.02044124495,31,0.996307920122223,0x163f8c2467924be0ae7b5347228cabf260318753-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,110643.24481706823
0x841820459769cd629b10a36fd12e603938cc2679,WETH-WLD,100.0,0.166666,yes,yes,yes,9653346.458783355,90,96533.46458783347,31,0.996307920122223,0x163f8c2467924be0ae7b5347228cabf260318753-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,97873.81565472478
0xe8a1f39c16eea2844e98f951d711bb4bb31557ad,WBTC-XAUt,30.0,0.166666,yes,yes,yes,37159848.08137402,45,111479.54424412211,32,1.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0x68749665ff8d2d112fa859aa293f07a622782f38,113027.41913602772
0xe8a1f39c16eea2844e98f951d711bb4bb31557ad,WBTC-XAUt,30.0,0.166666,yes,yes,yes,30171075.909030292,45,90513.22772709081,32,1.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0x68749665ff8d2d112fa859aa293f07a622782f38,91769.98880854351
0x95a45a87dd4d3a1803039072f37e075f37b23d75,VIRTUAL-WETH,100.0,0.166666,yes,yes,yes,10819669.73430567,92,108196.6973430568,33,1.0,0x44ff8620b8ca30902395a7bd3f2407e1a091bf73-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,109698.99045288228
0x95a45a87dd4d3a1803039072f37e075f37b23d75,VIRTUAL-WETH,100.0,0.166666,yes,yes,yes,8918906.66695196,92,89189.06666951958,33,1.0,0x44ff8620b8ca30902395a7bd3f2407e1a091bf73-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,90427.44199538142
0x7e75b6876a9fee811ec67b55385ba5a1491d11f3,SOLX-WETH,30.0,0.166666,yes,yes,yes,31145429.39238387,48,93436.2881771517,34,0.9994300774082102,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xe0b7ad7f8f26e2b00c8b47b5df370f15f90fcf48,94733.63546577675
0x7e75b6876a9fee811ec67b55385ba5a1491d11f3,SOLX-WETH,30.0,0.166666,yes,yes,yes,30242722.34923449,48,90728.1670477035,34,0.9994300774082102,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xe0b7ad7f8f26e2b00c8b47b5df370f15f90fcf48,91987.91252579968
0x53ead11073fc0651dce70572666f0ed0752abfea,$MBG-USDT,30.0,0.166666,yes,yes,yes,35733631.91493856,51,107200.89574481564,35,1.0,0x45e02bc2875a2914c4f585bbf92a6f28bc07cb70-0xdac17f958d2ee523a2206206994597c13d831ec7,108689.36231541647
0x53ead11073fc0651dce70572666f0ed0752abfea,$MBG-USDT,30.0,0.166666,yes,yes,yes,24270389.9599816,51,72811.16987994485,35,1.0,0x45e02bc2875a2914c4f585bbf92a6f28bc07cb70-0xdac17f958d2ee523a2206206994597c13d831ec7,73822.14083853291
0x06be1c47ee1c988f6aa97e01abcb8a6b4aa69f8e,AP-WETH,100.0,0.166666,yes,yes,yes,8942394.096715312,98,89423.94096715316,36,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xe60e9bd04ccc0a394f1fdf29874e35a773cb07f4,90665.57748349193
0x06be1c47ee1c988f6aa97e01abcb8a6b4aa69f8e,AP-WETH,100.0,0.166666,yes,yes,yes,8885764.556666326,98,88857.64556666325,36,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xe60e9bd04ccc0a394f1fdf29874e35a773cb07f4,90091.41916574878
0x5690b80a1fd975f94c6cdd1245a10be25f01dc67,EMP-WETH,30.0,0.166666,yes,yes,yes,31519.497059958267,97,94.55849117987478,37,1.0,0x39d5313c3750140e5042887413ba8aa6145a9bd2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,95.8714200701588
0x5690b80a1fd975f94c6cdd1245a10be25f01dc67,EMP-WETH,30.0,0.166666,yes,yes,yes,31449.375846312007,97,94.34812753893597,37,1.0,0x39d5313c3750140e5042887413ba8aa6145a9bd2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,95.65813556512619
0xe092769bc1fa5262d4f48353f90890dcc339bf80,EMP-WETH,100.0,0.166666,yes,yes,yes,8994121.107092962,97,89941.21107092961,37,1.0,0x39d5313c3750140e5042887413ba8aa6145a9bd2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,91190.02979644762
0xe092769bc1fa5262d4f48353f90890dcc339bf80,EMP-WETH,100.0,0.166666,yes,yes,yes,8806255.607845144,97,88062.5560784514,37,1.0,0x39d5313c3750140e5042887413ba8aa6145a9bd2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,89285.28999250801
0xcba27c8e7115b4eb50aa14999bc0866674a96ecb,INST-WETH,30.0,0.166666,yes,yes,yes,13001398.726513132,63,39004.19617953938,38,1.0,0x6f40d4a6237c257fff2db00fa0510deeecd303eb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39545.76294279293
0xcba27c8e7115b4eb50aa14999bc0866674a96ecb,INST-WETH,30.0,0.166666,yes,yes,yes,12910737.383540308,63,38732.21215062092,38,1.0,0x6f40d4a6237c257fff2db00fa0510deeecd303eb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39270.0024609636
0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,INST-WETH,100.0,0.166666,yes,yes,yes,4857092.704191159,63,48570.92704191161,38,1.0,0x6f40d4a6237c257fff2db00fa0510deeecd303eb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,49245.32626873405
0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,INST-WETH,100.0,0.166666,yes,yes,yes,4560202.37203531,63,45602.02372035311,38,1.0,0x6f40d4a6237c257fff2db00fa0510deeecd303eb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46235.20021937292
0x59c38b6775ded821f010dbd30ecabdcf84e04756,AAVE-UNI,30.0,0.166666,yes,yes,yes,27613528.103304904,52,82840.58430991473,39,0.9998765167114888,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,83990.81201629386
0x59c38b6775ded821f010dbd30ecabdcf84e04756,AAVE-UNI,30.0,0.166666,yes,yes,yes,25660399.2154805,52,76981.19764644155,39,0.9998765167114888,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,78050.06874556279
0x4628a0a564debfc8798eb55db5c91f2200486c24,RNDR-WETH,30.0,0.166666,yes,yes,yes,9632029.089562373,80,28896.08726868713,41,0.9989675447654361,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29297.304624398304
0x4628a0a564debfc8798eb55db5c91f2200486c24,RNDR-WETH,30.0,0.166666,yes,yes,yes,9543009.660694694,80,28629.028982084084,41,0.9989675447654361,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29026.538277995493
0xe936f0073549ad8b1fa53583600d629ba9375161,RNDR-WETH,100.0,0.166666,yes,yes,yes,4665286.503443943,80,46652.865034439455,41,0.9989675447654361,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47300.63228996514
0xe936f0073549ad8b1fa53583600d629ba9375161,RNDR-WETH,100.0,0.166666,yes,yes,yes,4054198.569154818,80,40541.98569154815,41,0.9989675447654361,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41104.904405877685
0x6378f1fdaf3048ca71d8f69671c31cb83cabee69,SUPERGROK-WETH,100.0,0.166666,yes,yes,yes,7106684.344615849,112,71066.84344615844,44,1.0,0x00869e8e2e0343edd11314e6ccb0d78d51547ee5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,72053.59472293446
0x6378f1fdaf3048ca71d8f69671c31cb83cabee69,SUPERGROK-WETH,100.0,0.166666,yes,yes,yes,6859473.4254287565,112,68594.73425428758,44,1.0,0x00869e8e2e0343edd11314e6ccb0d78d51547ee5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69547.16070695265
0x59d813c1d0266278e2f5f146c0e222a6cfea83df,IMF-WETH,30.0,0.166666,yes,yes,yes,23206534.443298604,55,69619.60332989584,46,1.0,0x05be1d4c307c19450a6fd7ce7307ce72a3829a60-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,70586.25991886422
0x59d813c1d0266278e2f5f146c0e222a6cfea83df,IMF-WETH,30.0,0.166666,yes,yes,yes,22526996.835059486,55,67580.99050517849,46,1.0,0x05be1d4c307c19450a6fd7ce7307ce72a3829a60-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,68519.34129484447
0xc8219b876753a85025156b22176c2edea17aac53,MORPHO-WETH,30.0,0.166666,yes,yes,yes,22140185.0921384,56,66420.5552764152,48,1.0,0x58d97b57bb95320f9a05dc918aef65434969c2b2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,67342.79361633568
0xc8219b876753a85025156b22176c2edea17aac53,MORPHO-WETH,30.0,0.166666,yes,yes,yes,22003869.829372656,56,66011.60948811795,48,1.0,0x58d97b57bb95320f9a05dc918aef65434969c2b2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,66928.16968392555
0x25b96761e765b9ac20db18fa57fa91e3b617ec6f,MORPHO-WETH,100.0,0.166666,yes,yes,yes,61538.26367233819,56,615.3826367233825,48,1.0,0x58d97b57bb95320f9a05dc918aef65434969c2b2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,623.9271220705139
0x25b96761e765b9ac20db18fa57fa91e3b617ec6f,MORPHO-WETH,100.0,0.166666,yes,yes,yes,57589.42373516948,56,575.894237351695,48,1.0,0x58d97b57bb95320f9a05dc918aef65434969c2b2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,583.8904328549504
0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,LQTY-WETH,30.0,0.166666,yes,yes,yes,22278867.877164114,57,66836.6036314923,49,0.9911858545738397,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,67764.61873348163
0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,LQTY-WETH,30.0,0.166666,yes,yes,yes,21467583.46065511,57,64402.750381965394,49,0.9911858545738397,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,65296.971837227255
0x645c3a387b8633df1d4d71ca4b50d27233bcb887,CRV-CVX,100.0,0.166666,yes,yes,yes,6710764.5516074,114,67107.64551607402,50,0.999999996851098,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b-0xd533a949740bb3306d119cc777fa900ba034cd52,68039.42398945712
0x645c3a387b8633df1d4d71ca4b50d27233bcb887,CRV-CVX,100.0,0.166666,yes,yes,yes,6342565.377970549,114,63425.653779705506,50,0.999999996851098,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b-0xd533a949740bb3306d119cc777fa900ba034cd52,64306.30841149443
0x7a0fbcc466e6830d3a813826ddeec608978bde2f,EIGEN-WETH,100.0,0.166666,yes,yes,yes,24318.123653663035,58,243.18123653663022,51,0.9971867533306031,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xec53bf9167f50cdeb3ae105f56099aaab9061f83,246.55776747573526
0x7a0fbcc466e6830d3a813826ddeec608978bde2f,EIGEN-WETH,100.0,0.166666,yes,yes,yes,20398.091835771058,58,203.9809183577107,51,0.9971867533306031,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xec53bf9167f50cdeb3ae105f56099aaab9061f83,206.8131594122878
0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,EIGEN-WETH,30.0,0.166666,yes,yes,yes,21878308.159793694,58,65634.92447938112,51,0.9971867533306031,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xec53bf9167f50cdeb3ae105f56099aaab9061f83,66546.25446662326
0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,EIGEN-WETH,30.0,0.166666,yes,yes,yes,21211800.00112161,58,63635.40000336486,51,0.9971867533306031,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xec53bf9167f50cdeb3ae105f56099aaab9061f83,64518.96692651159
0x464bd7e6718a815c20a5ad529003d7a93a9676b3,WETH-XPR,100.0,0.166666,yes,yes,yes,6493596.486251281,117,64935.96486251284,52,0.9998896145834629,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd7efb00d12c2c13131fd319336fdf952525da2af,65837.58991196803
0x464bd7e6718a815c20a5ad529003d7a93a9676b3,WETH-XPR,100.0,0.166666,yes,yes,yes,6371947.56184563,117,63719.475618456374,52,0.9998896145834629,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd7efb00d12c2c13131fd319336fdf952525da2af,64604.20991750605
0x06f171de64205e4dd881c49d57e6e4ada7c37726,WETH-XPR,30.0,0.166666,yes,yes,yes,5749.296309384811,117,17.24788892815444,52,0.9998896145834629,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd7efb00d12c2c13131fd319336fdf952525da2af,17.48737299127371
0x06f171de64205e4dd881c49d57e6e4ada7c37726,WETH-XPR,30.0,0.166666,yes,yes,yes,5734.051751048118,117,17.20215525314434,52,0.9998896145834629,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd7efb00d12c2c13131fd319336fdf952525da2af,17.441004311808378
0x9c7ed68b00dc4f45243b07ce71a54a86e8f8fcbb,SERV-WETH,100.0,0.166666,yes,yes,yes,6310952.855177703,120,63109.52855177705,53,1.0,0x40e3d1a4b2c47d9aa61261f5606136ef73e28042-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,63985.79383746372
0x9c7ed68b00dc4f45243b07ce71a54a86e8f8fcbb,SERV-WETH,100.0,0.166666,yes,yes,yes,6270443.050436617,120,62704.43050436619,53,1.0,0x40e3d1a4b2c47d9aa61261f5606136ef73e28042-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,63575.0710711809
0x06f00544c0bc62e6db10f46d370dfccdc23d8189,ETHFI-WETH,30.0,0.166666,yes,yes,yes,20890141.220713668,59,62670.42366214101,54,0.994729542399019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,63540.59204961923
0x06f00544c0bc62e6db10f46d370dfccdc23d8189,ETHFI-WETH,30.0,0.166666,yes,yes,yes,20220903.819336426,59,60662.71145800931,54,0.994729542399019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,61505.003096151864
0xdefdac77a9a767a2c4eed826e1aead2dace53e1c,ETHFI-WETH,100.0,0.166666,yes,yes,yes,8806.762799448892,59,88.0676279944889,54,0.994729542399019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,89.29043233125438
0xdefdac77a9a767a2c4eed826e1aead2dace53e1c,ETHFI-WETH,100.0,0.166666,yes,yes,yes,11257.05923760559,59,112.57059237605594,54,0.994729542399019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,114.13361628943208
0x57f52c9faa6d40c5163d76b8d7dd81ddb7c95434,OBOL-WETH,100.0,0.166666,yes,yes,yes,6161123.027601658,122,61611.23027601658,55,1.0,0x0b010000b7624eb9b3dfbc279673c76e9d29d5f7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,62466.6919398607
0x57f52c9faa6d40c5163d76b8d7dd81ddb7c95434,OBOL-WETH,100.0,0.166666,yes,yes,yes,6130826.053136351,122,61308.26053136345,55,1.0,0x0b010000b7624eb9b3dfbc279673c76e9d29d5f7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,62159.515510798
0xe931b03260b2854e77e8da8378a1bc017b13cb97,1INCH-WETH,100.0,0.166666,yes,yes,yes,6054392.583842865,129,60543.92583842868,56,0.9865338668632421,0x111111111117dc0aa78b770fa6a738034120c302-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,61384.568158040965
0xe931b03260b2854e77e8da8378a1bc017b13cb97,1INCH-WETH,100.0,0.166666,yes,yes,yes,5295610.524681895,129,52956.10524681897,56,0.9865338668632421,0x111111111117dc0aa78b770fa6a738034120c302-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,53691.3919421535
0xd35efae4097d005720608eaf37e42a5936c94b44,1INCH-WETH,30.0,0.166666,yes,yes,yes,8373.685557239638,129,25.1210566717189,56,0.9865338668632421,0x111111111117dc0aa78b770fa6a738034120c302-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25.469858356762938
0xd35efae4097d005720608eaf37e42a5936c94b44,1INCH-WETH,30.0,0.166666,yes,yes,yes,8100.16997814781,129,24.300509934443436,56,0.9865338668632421,0x111111111117dc0aa78b770fa6a738034120c302-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24.637918464798194
0xf6e2edc5953da297947c6c68911e16cf1c9b64b6,DOK-WETH,100.0,0.166666,yes,yes,yes,5801642.740279236,130,58016.42740279236,57,1.0,0x69ca61398eca94d880393522c1ef5c3d8c058837-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,58821.97582787557
0xf6e2edc5953da297947c6c68911e16cf1c9b64b6,DOK-WETH,100.0,0.166666,yes,yes,yes,5541833.27276662,130,55418.3327276662,57,1.0,0x69ca61398eca94d880393522c1ef5c3d8c058837-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,56187.807041201064
0xc02d0fa00c0bec48186026c71da2e54ebf680139,WETH-wNXM,30.0,0.166666,yes,yes,yes,11220520.285361087,84,33661.560856083255,59,0.9999937810300115,0x0d438f3b5175bebc262bf23753c1e53d03432bde-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34128.946018309834
0xc02d0fa00c0bec48186026c71da2e54ebf680139,WETH-wNXM,30.0,0.166666,yes,yes,yes,10210931.904044302,84,30632.795712132905,59,0.9999937810300115,0x0d438f3b5175bebc262bf23753c1e53d03432bde-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31058.126975129922
0x058d79a4c6eb5b11d0248993ffa1faa168ddd3c0,WETH-wNXM,100.0,0.166666,yes,yes,yes,2185305.925636664,84,21853.05925636664,59,0.9999937810300115,0x0d438f3b5175bebc262bf23753c1e53d03432bde-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22156.485341964748
0x058d79a4c6eb5b11d0248993ffa1faa168ddd3c0,WETH-wNXM,100.0,0.166666,yes,yes,yes,2031471.6148106558,84,20314.716148106552,59,0.9999937810300115,0x0d438f3b5175bebc262bf23753c1e53d03432bde-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20596.782596036985
0x08a5a1e2671839dadc25e2e20f9206fd33c88092,BIO-WETH,30.0,0.166666,yes,yes,yes,17393941.362225056,65,52181.82408667517,60,0.9987696582442885,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcb1592591996765ec0efc1f92599a19767ee5ffa,52906.360017147985
0x08a5a1e2671839dadc25e2e20f9206fd33c88092,BIO-WETH,30.0,0.166666,yes,yes,yes,17277854.614357308,65,51833.56384307193,60,0.9987696582442885,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcb1592591996765ec0efc1f92599a19767ee5ffa,52553.26423810567
0x54fc75d22f6a290863e9a8ea18fce11aebb4db75,BIO-WETH,100.0,0.166666,yes,yes,yes,5196.74908975264,65,51.96749089752644,60,0.9987696582442885,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcb1592591996765ec0efc1f92599a19767ee5ffa,52.689050847390114
0x54fc75d22f6a290863e9a8ea18fce11aebb4db75,BIO-WETH,100.0,0.166666,yes,yes,yes,5502.4650308451455,65,55.02465030845144,60,0.9987696582442885,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcb1592591996765ec0efc1f92599a19767ee5ffa,55.78865840720924
0x5ae13baaef0620fdae1d355495dc51a17adb4082,PAXG-USDC,5.0,0.25,yes,yes,yes,52120374.28585697,36,26060.18714292851,62,0.9987480990231997,0x45804880de22913dafe09f4980848ece6ecbaf78-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39633.201279870445
0x5ae13baaef0620fdae1d355495dc51a17adb4082,PAXG-USDC,5.0,0.25,yes,yes,yes,51937594.80056288,36,25968.79740028143,62,0.9987480990231997,0x45804880de22913dafe09f4980848ece6ecbaf78-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39494.212712928005
